transaction_id,timestamp,product_name,quantity,unit_price,total_amount
24649,2023-09-26 16:21:12,Large Chai Latte,1,4.33,4.33
24650,2023-09-26 16:21:37,Small Cappuccino,2,3.84,7.68
24651,2023-09-26 18:11:21,Medium Matcha Latte,1,4.23,4.23
24652,2023-09-26 21:44:35,Ham & Cheese Croissant,2,4.51,9.02
24653,2023-09-27 01:39:23,Large Latte,1,4.37,4.37
24654,2023-09-27 04:46:47,Double Espresso,3,2.84,8.52
24655,2023-09-27 06:01:48,Ham & Cheese Croissant,1,5.17,5.17
24656,2023-09-27 07:19:38,Medium Latte,3,3.28,9.84
24657,2023-09-27 07:32:25,Chicken & Avocado Wrap,2,6.11,12.22
24658,2023-09-27 08:17:16,Medium Green Tea,3,2.63,7.89
24659,2023-09-27 08:24:48,Medium Earl Grey,2,2.74,4.93
24660,2023-09-27 08:39:10,Medium Matcha Latte,1,4.27,4.27
24661,2023-09-27 09:03:46,Chicken & Avocado Wrap,3,6.17,15.459999999999999
24662,2023-09-27 09:16:56,Medium Matcha Latte,1,3.69,3.32
24663,2023-09-27 09:24:55,Small Latte,1,3.31,3.31
24664,2023-09-27 09:29:11,Medium Latte,1,3.8,3.8
24665,2023-09-27 09:38:57,Ham & Cheese Croissant,2,5.5,11.0
24666,2023-09-27 09:43:17,Small Mocha,1,3.32,3.32
24667,2023-09-27 09:56:26,Large Earl Grey,3,2.94,7.94
24668,2023-09-27 09:59:50,Small Americano,1,2.56,2.56
24669,2023-09-27 10:43:43,Small Matcha Latte,2,3.73,7.46
24670,2023-09-27 10:45:52,Small Mocha,3,4.66,13.98
24671,2023-09-27 10:58:34,Small Matcha Latte,1,3.81,3.62
24672,2023-09-27 11:10:32,Large Americano,3,3.38,10.14
24673,2023-09-27 11:12:49,Small Chai Latte,1,3.23,3.23
24674,2023-09-27 11:52:45,Small Americano,1,2.21,2.21
24675,2023-09-27 12:24:05,Large Berry Blast,2,6.93,13.86
24676,2023-09-27 13:02:22,Medium Pumpkin Spice Latte,1,5.33,5.33
24677,2023-09-27 13:52:35,Large Mocha,2,5.72,11.44
24678,2023-09-27 14:10:30,Chocolate Chip Cookie,1,2.13,2.13
24679,2023-09-27 14:27:26,Double Espresso,1,3.09,3.09
24680,2023-09-27 14:38:45,Small Earl Grey,2,2.67,5.34
24681,2023-09-27 14:40:16,Large Latte,1,3.77,3.77
24682,2023-09-27 14:47:47,Large Earl Grey,1,2.62,2.62
24683,2023-09-27 15:15:43,Chicken & Avocado Wrap,1,6.3,6.3
24684,2023-09-27 17:15:16,Single Espresso,1,2.64,2.64
24685,2023-09-27 17:33:30,Large Pumpkin Spice Latte,1,4.71,4.71
24686,2023-09-27 17:48:41,Large Pumpkin Spice Latte,1,5.47,5.47
24687,2023-09-27 17:56:56,Large Cappuccino,1,3.91,3.91
24688,2023-09-27 18:43:58,Ham & Cheese Croissant,1,5.76,5.76
24689,2023-09-27 20:06:59,Chicken & Avocado Wrap,1,6.94,6.94
24690,2023-09-27 20:25:06,Small Chai Latte,2,4.18,8.36
24691,2023-09-27 21:33:44,Small Cappuccino,1,3.49,3.49
24692,2023-09-27 22:05:33,Medium Pumpkin Spice Latte,1,4.7,4.7
24693,2023-09-27 22:34:03,Small Americano,1,2.97,2.97
24694,2023-09-28 00:15:55,Medium Green Tea,2,3.02,6.04
24695,2023-09-28 00:48:23,Medium Pumpkin Spice Latte,3,4.7,14.1
24696,2023-09-28 05:25:37,Single Espresso,1,2.38,2.26
24697,2023-09-28 05:43:56,Ham & Cheese Croissant,1,5.94,5.94
24698,2023-09-28 05:53:50,Medium Cappuccino,1,3.4,3.4
24699,2023-09-28 06:26:37,Medium Green Tea,1,2.58,2.58
24700,2023-09-28 06:54:35,Large Berry Blast,1,5.92,5.92
24701,2023-09-28 07:09:15,Single Espresso,3,2.9,8.7
24702,2023-09-28 07:15:40,Large Earl Grey,1,3.14,3.14
24703,2023-09-28 08:01:04,Medium Latte,3,3.28,9.84
24704,2023-09-28 08:07:35,Blueberry Muffin,1,2.94,2.94
24705,2023-09-28 08:11:39,Croissant,3,2.38,7.14
24706,2023-09-28 08:13:04,Small Americano,1,3.21,3.21
24707,2023-09-28 08:15:52,Medium Americano,1,2.76,2.76
24708,2023-09-28 08:38:58,Large Matcha Latte,3,4.42,13.26
24709,2023-09-28 08:42:19,Large Pumpkin Spice Latte,2,5.75,11.5
24710,2023-09-28 08:44:41,Medium Matcha Latte,2,4.5,8.1
24711,2023-09-28 09:00:37,Double Espresso,1,2.73,2.73
24712,2023-09-28 09:26:51,Medium Berry Blast,1,5.33,5.33
24713,2023-09-28 09:43:13,Large Cappuccino,1,4.11,3.7
24714,2023-09-28 09:51:00,Small Mocha,7,4.81,15.459999999999999
24715,2023-09-28 10:00:40,Medium Berry Blast,7,5.33,15.459999999999999
24716,2023-09-28 10:01:07,Small Americano,4,2.97,11.88
24717,2023-09-28 10:08:41,Large Green Tea,1,2.72,2.72
24718,2023-09-28 10:10:10,Large Mocha,4,4.78,15.459999999999999
24719,2023-09-28 10:18:49,Large Mocha,2,5.1,8.16
24720,2023-09-28 10:31:02,Large Pumpkin Spice Latte,3,6.14,15.459999999999999
24721,2023-09-28 11:04:51,Small Cappuccino,1,3.77,3.77
24722,2023-09-28 11:05:10,Coffee Mug,1,9.84,9.84
24723,2023-09-28 11:05:14,Medium Cappuccino,1,4.27,4.27
24724,2023-09-28 11:06:34,Medium Cappuccino,1,3.68,3.68
24725,2023-09-28 11:22:38,Chicken & Avocado Wrap,3,5.52,15.459999999999999
24726,2023-09-28 11:45:20,Small Cappuccino,2,3.06,6.12
24727,2023-09-28 11:59:12,Double Espresso,2,3.44,6.88
24728,2023-09-28 12:11:01,Medium Earl Grey,1,2.66,2.66
24729,2023-09-28 12:15:34,Chicken & Avocado Wrap,1,6.18,6.18
24730,2023-09-28 12:17:30,Croissant,2,2.38,4.76
24731,2023-09-28 12:34:14,Medium Pumpkin Spice Latte,2,4.9,9.8
24732,2023-09-28 12:58:13,Medium Berry Blast,1,5.33,5.33
24733,2023-09-28 12:59:51,Large Americano,2,3.15,6.3
24734,2023-09-28 13:06:32,Large Berry Blast,3,7.48,15.459999999999999
24735,2023-09-28 13:17:03,Small Latte,1,4.5,4.5
24736,2023-09-28 14:11:02,Large Matcha Latte,1,5.45,5.45
24737,2023-09-28 14:11:15,Large Earl Grey,1,3.35,3.35
24738,2023-09-28 14:27:39,Medium Green Tea,2,2.8,5.6
24739,2023-09-28 15:24:13,Medium Green Tea,1,2.58,2.32
24740,2023-09-28 15:38:50,Medium Chai Latte,2,3.99,7.18
24741,2023-09-28 15:52:25,Small Mocha,1,3.44,3.44
24742,2023-09-28 16:31:31,Scone,1,2.53,2.53
24743,2023-09-28 16:39:35,Chocolate Chip Cookie,1,1.82,1.64
24744,2023-09-28 16:43:04,Large Green Tea,2,2.94,5.29
24745,2023-09-28 16:53:07,Double Espresso,3,2.9,8.7
24746,2023-09-28 17:23:09,Large Mocha,1,4.78,4.3
24747,2023-09-28 17:47:12,Large Cappuccino,1,5.06,4.55
24748,2023-09-28 18:27:30,Large Latte,2,4.24,8.48
24749,2023-09-28 18:35:11,Coffee Mug,1,9.84,9.84
24750,2023-09-28 18:40:48,Small Green Tea,1,2.5,2.5
24751,2023-09-28 19:05:49,Large Cappuccino,3,4.32,12.96
24752,2023-09-28 20:01:57,Medium Cappuccino,2,3.57,7.14
24753,2023-09-28 23:37:06,Chocolate Chip Cookie,1,1.94,1.94
24754,2023-09-29 00:55:21,Medium Berry Blast,3,5.07,15.21
24755,2023-09-29 00:55:32,Double Espresso,1,2.38,2.38
24756,2023-09-29 03:40:48,Medium Americano,1,2.82,2.82
24757,2023-09-29 05:18:54,Medium Americano,1,3.2,3.2
24758,2023-09-29 05:29:24,Large Berry Blast,1,5.17,5.17
24759,2023-09-29 05:55:34,Chocolate Chip Cookie,1,1.94,1.94
24760,2023-09-29 06:34:11,Coffee Mug,2,11.04,15.459999999999999
24761,2023-09-29 07:06:42,Large Latte,2,4.97,9.94
24762,2023-09-29 07:20:25,Medium Mocha,1,4.23,4.23
24763,2023-09-29 07:31:19,Large Green Tea,2,3.01,6.02
24764,2023-09-29 07:39:15,Medium Earl Grey,2,2.8,5.6
24765,2023-09-29 07:42:46,Small Latte,3,3.06,8.26
24766,2023-09-29 07:47:05,Large Earl Grey,2,3.46,6.92
24767,2023-09-29 08:03:02,Small Mocha,1,3.73,3.73
24768,2023-09-29 08:15:16,Medium Cappuccino,1,3.4,3.4
24769,2023-09-29 08:48:11,Vegan Falafel Wrap,1,6.48,6.48
24770,2023-09-29 08:53:56,Medium Mocha,1,4.8,4.8
24771,2023-09-29 08:54:15,Large Americano,1,3.68,3.68
24772,2023-09-29 09:03:57,Medium Berry Blast,3,5.39,14.55
24773,2023-09-29 09:13:52,Medium Earl Grey,3,2.72,8.16
24774,2023-09-29 09:31:40,Small Cappuccino,2,4.14,8.28
24775,2023-09-29 09:46:33,Double Espresso,1,2.38,2.38
24776,2023-09-29 09:57:02,Chicken & Avocado Wrap,1,6.81,6.81
24777,2023-09-29 10:00:55,Large Cappuccino,1,5.63,5.63
24778,2023-09-29 10:54:16,Croissant,1,2.05,2.05
24779,2023-09-29 11:19:33,Large Green Tea,2,2.92,5.84
24780,2023-09-29 11:45:44,Large Americano,4,3.24,12.96
24781,2023-09-29 11:49:29,Medium Mocha,1,5.62,5.62
24782,2023-09-29 12:00:00,Coffee Mug,1,12.8,12.8
24783,2023-09-29 12:00:08,Large Americano,1,3.61,3.61
24784,2023-09-29 13:35:28,Small Green Tea,3,2.7,8.1
24785,2023-09-29 14:23:58,Small Green Tea,2,2.06,3.71
24786,2023-09-29 14:30:09,Vegan Falafel Wrap,1,4.92,4.92
24787,2023-09-29 14:41:37,Large Pumpkin Spice Latte,1,6.21,5.9
24788,2023-09-29 15:04:20,Double Espresso,3,2.39,7.17
24789,2023-09-29 15:07:07,Scone,1,2.02,1.82
24790,2023-09-29 15:12:18,Large Mocha,1,4.42,4.42
24791,2023-09-29 15:13:50,Medium Latte,1,3.92,3.92
24792,2023-09-29 15:29:40,Large Cappuccino,2,5.06,10.12
24793,2023-09-29 15:40:45,Large Earl Grey,1,2.94,2.94
24794,2023-09-29 15:44:00,Large Matcha Latte,2,4.26,8.52
24795,2023-09-29 16:44:06,Small Cappuccino,2,4.5,9.0
24796,2023-09-29 16:58:49,Small Americano,1,2.88,2.88
24797,2023-09-29 17:57:36,Large Chai Latte,1,4.12,4.12
24798,2023-09-29 18:18:46,Chocolate Chip Cookie,1,2.16,2.16
24799,2023-09-29 19:30:07,Medium Americano,1,2.76,2.76
24800,2023-09-29 19:59:46,Small Earl Grey,1,2.38,2.38
24801,2023-09-29 23:27:39,Double Espresso,3,2.73,8.19
24802,2023-09-29 23:44:44,Large Americano,1,2.83,2.83
24803,2023-09-30 00:55:45,Ham & Cheese Croissant,1,5.87,5.87
24804,2023-09-30 05:08:38,Medium Mocha,1,3.69,3.69
24805,2023-09-30 05:56:10,Large Pumpkin Spice Latte,1,5.4,5.4
24806,2023-09-30 06:01:06,Medium Green Tea,1,2.3,2.3
24807,2023-09-30 06:04:34,Coffee Mug,1,12.8,12.8
24808,2023-09-30 06:05:14,Medium Green Tea,1,2.93,2.93
24809,2023-09-30 06:09:41,Tote Bag,1,12.75,12.75
24810,2023-09-30 06:13:10,Vegan Falafel Wrap,1,5.64,5.64
24811,2023-09-30 06:16:44,Medium Mocha,1,4.95,4.95
24812,2023-09-30 06:41:54,Small Cappuccino,1,4.28,4.28
24813,2023-09-30 07:04:03,Small Americano,3,2.57,7.71
24814,2023-09-30 07:21:13,Medium Americano,2,3.14,6.28
24815,2023-09-30 07:36:41,Large Mocha,4,4.74,15.459999999999999
24816,2023-09-30 07:55:02,Small Chai Latte,2,3.13,6.26
24817,2023-09-30 07:55:38,Large Matcha Latte,4,4.42,15.459999999999999
24818,2023-09-30 08:10:23,Single Espresso,3,2.73,8.19
24819,2023-09-30 08:14:49,Small Earl Grey,1,2.38,2.38
24820,2023-09-30 08:17:49,Small Matcha Latte,3,3.97,11.91
24821,2023-09-30 08:21:12,Small Earl Grey,2,2.3,4.6
24822,2023-09-30 08:27:29,Small Chai Latte,1,3.69,3.69
24823,2023-09-30 08:28:24,Vegan Falafel Wrap,2,6.4,11.52
24824,2023-09-30 08:28:32,Single Espresso,1,2.67,2.4
24825,2023-09-30 08:39:36,Single Espresso,3,2.38,7.14
24826,2023-09-30 08:43:47,Large Matcha Latte,2,5.2,10.4
24827,2023-09-30 08:48:10,Double Espresso,3,3.09,7.88
24828,2023-09-30 09:05:25,Medium Latte,3,4.32,12.96
24829,2023-09-30 09:31:43,Small Latte,1,4.28,4.28
24830,2023-09-30 09:50:53,Chocolate Chip Cookie,2,2.16,4.32
24831,2023-09-30 09:51:59,Large Mocha,3,4.94,14.82
24832,2023-09-30 09:59:29,Small Mocha,1,4.66,4.66
24833,2023-09-30 10:07:06,Blueberry Muffin,2,3.67,7.34
24834,2023-09-30 10:12:04,Medium Cappuccino,4,3.28,13.12
24835,2023-09-30 10:42:21,Large Mocha,1,5.45,5.45
24836,2023-09-30 11:38:33,Small Americano,1,2.65,2.65
24837,2023-09-30 11:53:13,Small Earl Grey,1,2.05,2.05
24838,2023-09-30 11:57:47,Small Latte,2,3.06,6.12
24839,2023-09-30 12:00:11,Medium Latte,1,3.76,3.76
24840,2023-09-30 12:01:18,Small Earl Grey,1,2.42,2.42
24841,2023-09-30 12:07:11,Scone,3,1.8,5.4
24842,2023-09-30 12:43:00,Medium Mocha,1,4.14,4.14
24843,2023-09-30 12:47:34,Small Matcha Latte,1,3.85,3.85
24844,2023-09-30 13:48:22,Small Matcha Latte,1,4.05,4.05
24845,2023-09-30 14:13:11,Large Mocha,1,4.42,4.42
24846,2023-09-30 14:19:05,Large Latte,1,3.77,3.77
24847,2023-09-30 14:36:22,Medium Earl Grey,2,2.74,5.48
24848,2023-09-30 14:56:24,Scone,2,2.09,4.18
24849,2023-09-30 15:01:10,Croissant,1,2.38,2.14
24850,2023-09-30 15:10:02,Coffee Mug,1,14.7,14.7
24851,2023-09-30 15:10:33,Large Cappuccino,1,4.32,4.32
24852,2023-09-30 15:14:08,Single Espresso,2,2.76,5.52
24853,2023-09-30 15:24:42,Large Americano,1,2.93,2.93
24854,2023-09-30 15:26:47,Medium Cappuccino,1,3.92,3.92
24855,2023-09-30 15:27:28,Single Espresso,1,2.73,2.73
24856,2023-09-30 16:01:23,Medium Mocha,1,4.41,4.41
24857,2023-09-30 16:23:50,Large Americano,2,3.24,6.48
24858,2023-09-30 16:30:43,Croissant,1,2.12,2.12
24859,2023-09-30 16:47:48,Tote Bag,2,16.2,15.459999999999999
24860,2023-09-30 17:07:07,Chicken & Avocado Wrap,1,6.11,6.11
24861,2023-09-30 17:32:25,Small Americano,2,2.92,5.26
24862,2023-09-30 17:46:18,Small Cappuccino,1,3.21,3.21
24863,2023-09-30 17:51:27,Medium Cappuccino,1,5.0,4.5
24864,2023-09-30 18:11:45,Chocolate Chip Cookie,2,2.45,4.9
24865,2023-09-30 19:20:06,Large Latte,2,4.51,9.02
24866,2023-09-30 19:55:16,Small Mocha,1,3.85,3.85
24867,2023-09-30 21:43:00,Medium Pumpkin Spice Latte,1,5.0,5.0
24868,2023-09-30 22:10:07,Large Americano,1,3.68,3.68
24869,2023-10-01 01:57:10,Ham & Cheese Croissant,1,5.87,5.87
24870,2023-10-01 02:25:17,Medium Pumpkin Spice Latte,1,5.33,5.33
24871,2023-10-01 03:01:04,Double Espresso,1,2.73,2.46
24872,2023-10-01 06:16:01,Large Earl Grey,1,3.1,3.1
24873,2023-10-01 06:29:41,Medium Chai Latte,1,4.4,4.4
24874,2023-10-01 06:30:51,Blueberry Muffin,4,2.82,11.28
24875,2023-10-01 06:46:14,Scone,2,2.03,4.06
24876,2023-10-01 07:02:25,Medium Green Tea,2,2.66,5.32
24877,2023-10-01 07:10:35,Medium Pumpkin Spice Latte,1,4.56,4.56
24878,2023-10-01 07:23:01,Chicken & Avocado Wrap,2,5.98,11.96
24879,2023-10-01 07:28:39,Large Matcha Latte,6,5.55,15.459999999999999
24880,2023-10-01 07:34:22,Coffee Mug,4,11.28,15.459999999999999
24881,2023-10-01 07:35:41,Large Americano,1,3.45,3.45
24882,2023-10-01 08:02:21,Blueberry Muffin,2,2.46,4.43
24883,2023-10-01 08:05:29,Double Espresso,5,2.46,11.07
24884,2023-10-01 08:23:06,Medium Mocha,4,5.18,15.459999999999999
24885,2023-10-01 08:28:10,Single Espresso,2,2.76,4.97
24886,2023-10-01 08:28:25,Medium Latte,1,3.68,3.68
24887,2023-10-01 08:36:01,Chicken & Avocado Wrap,2,6.17,12.34
24888,2023-10-01 08:51:54,Large Latte,1,4.23,4.23
24889,2023-10-01 08:56:39,Small Latte,5,3.28,15.459999999999999
24890,2023-10-01 09:03:42,Small Matcha Latte,1,3.85,3.46
24891,2023-10-01 09:07:54,Large Latte,1,4.51,4.51
24892,2023-10-01 09:14:50,Small Matcha Latte,2,4.46,8.92
24893,2023-10-01 09:20:04,Medium Americano,1,3.14,3.14
24894,2023-10-01 09:28:36,Medium Mocha,1,4.14,4.14
24895,2023-10-01 10:01:28,Small Earl Grey,1,2.42,2.42
24896,2023-10-01 10:27:57,Single Espresso,1,2.73,2.73
24897,2023-10-01 10:30:40,Scone,1,2.07,2.07
24898,2023-10-01 10:38:02,Medium Cappuccino,4,3.76,15.04
24899,2023-10-01 10:38:28,Large Mocha,1,5.04,5.04
24900,2023-10-01 10:46:08,Large Matcha Latte,1,4.26,4.26
24901,2023-10-01 10:58:15,Single Espresso,9,3.55,15.459999999999999
24902,2023-10-01 11:14:20,Chicken & Avocado Wrap,2,5.98,11.96
24903,2023-10-01 11:16:27,Large Mocha,1,4.79,4.79
24904,2023-10-01 11:20:50,Small Earl Grey,3,2.12,5.09
24905,2023-10-01 11:31:32,Small Chai Latte,1,3.98,3.98
24906,2023-10-01 12:10:04,Medium Earl Grey,2,2.63,5.26
24907,2023-10-01 12:32:20,Small Green Tea,2,2.5,5.0
24908,2023-10-01 12:33:16,Small Chai Latte,1,4.05,4.05
24909,2023-10-01 13:04:43,Croissant,1,2.12,2.12
24910,2023-10-01 13:17:42,Medium Berry Blast,1,4.51,4.51
24911,2023-10-01 14:04:46,Medium Mocha,1,4.86,4.86
24912,2023-10-01 14:18:53,Medium Cappuccino,2,3.76,7.52
24913,2023-10-01 14:31:03,Large Pumpkin Spice Latte,1,4.89,4.16
24914,2023-10-01 15:01:41,Single Espresso,1,3.09,2.78
24915,2023-10-01 15:08:00,Double Espresso,1,3.19,3.19
24916,2023-10-01 15:11:19,Double Espresso,1,2.46,2.46
24917,2023-10-01 15:45:53,Medium Americano,1,2.85,2.85
24918,2023-10-01 15:52:12,Large Earl Grey,1,3.04,3.04
24919,2023-10-01 15:57:00,Small Latte,3,3.42,10.26
24920,2023-10-01 15:59:31,Small Green Tea,1,2.75,2.75
24921,2023-10-01 16:35:11,Vegan Falafel Wrap,1,5.52,5.52
24922,2023-10-01 16:59:32,Medium Americano,1,2.82,2.82
24923,2023-10-01 17:05:31,Small Cappuccino,1,3.53,3.53
24924,2023-10-01 17:12:54,Vegan Falafel Wrap,1,4.92,4.43
24925,2023-10-01 17:15:59,Large Green Tea,1,3.01,2.41
24926,2023-10-01 17:20:45,Double Espresso,1,3.04,2.74
24927,2023-10-01 17:24:34,Double Espresso,1,2.9,2.61
24928,2023-10-01 17:28:03,Large Latte,1,4.19,3.77
24929,2023-10-01 17:44:35,Medium Matcha Latte,2,3.69,7.38
24930,2023-10-01 17:46:00,Coffee Mug,1,11.4,11.4
24931,2023-10-01 19:05:48,Blueberry Muffin,1,2.85,2.85
24932,2023-10-01 19:17:54,Medium Berry Blast,2,5.76,11.52
24933,2023-10-01 19:20:00,Small Cappuccino,2,3.49,6.98
24934,2023-10-01 23:18:26,Large Latte,1,4.91,4.91
24935,2023-10-02 01:34:43,Medium Pumpkin Spice Latte,1,4.1,4.1
24936,2023-10-02 03:25:29,Medium Mocha,1,4.71,4.71
24937,2023-10-02 03:28:27,Medium Chai Latte,1,4.54,4.54
24938,2023-10-02 05:17:36,Small Americano,1,2.7,2.7
24939,2023-10-02 05:54:17,Blueberry Muffin,1,3.14,3.14
24940,2023-10-02 06:34:42,Small Matcha Latte,1,3.32,3.32
24941,2023-10-02 06:36:03,Single Espresso,4,2.46,9.84
24942,2023-10-02 07:28:26,Small Latte,1,4.28,3.85
24943,2023-10-02 07:30:02,Large Mocha,1,5.62,5.62
24944,2023-10-02 07:40:19,Large Matcha Latte,1,4.78,4.78
24945,2023-10-02 07:56:09,Medium Matcha Latte,5,5.51,15.459999999999999
24946,2023-10-02 08:01:06,Scone,1,2.2,2.2
24947,2023-10-02 08:02:08,Large Mocha,1,4.26,4.26
24948,2023-10-02 08:05:10,Scone,5,2.07,10.35
24949,2023-10-02 08:05:15,Medium Cappuccino,4,4.4,15.459999999999999
24950,2023-10-02 08:21:08,Small Chai Latte,2,4.05,8.1
24951,2023-10-02 08:26:31,Large Chai Latte,1,3.98,3.98
24952,2023-10-02 08:50:16,Medium Mocha,2,4.37,8.74
24953,2023-10-02 08:53:03,Small Earl Grey,2,2.5,5.0
24954,2023-10-02 08:57:50,Medium Matcha Latte,8,4.23,15.459999999999999
24955,2023-10-02 09:01:19,Double Espresso,1,2.73,2.73
24956,2023-10-02 09:06:48,Large Latte,3,3.91,10.56
24957,2023-10-02 10:57:30,Small Mocha,1,3.81,3.81
24958,2023-10-02 11:36:09,Single Espresso,1,2.76,2.76
24959,2023-10-02 11:42:38,Chicken & Avocado Wrap,1,6.5,6.5
24960,2023-10-02 12:04:59,Scone,1,1.8,1.8
24961,2023-10-02 12:21:44,Medium Latte,1,4.27,4.27
24962,2023-10-02 12:40:42,Medium Cappuccino,3,3.28,9.84
24963,2023-10-02 14:28:47,Small Latte,2,3.96,7.92
24964,2023-10-02 14:37:55,Single Espresso,4,2.84,11.36
24965,2023-10-02 14:58:07,Small Americano,2,2.54,5.08
24966,2023-10-02 15:19:21,Small Chai Latte,2,4.18,7.52
24967,2023-10-02 15:32:35,Ham & Cheese Croissant,2,5.76,11.52
24968,2023-10-02 15:33:07,Single Espresso,1,2.81,2.81
24969,2023-10-02 15:55:29,Large Chai Latte,1,3.98,3.98
24970,2023-10-02 15:57:04,Large Latte,2,4.91,9.82
24971,2023-10-02 16:25:47,Medium Green Tea,1,3.22,3.22
24972,2023-10-02 16:52:58,Small Earl Grey,4,3.06,12.24
24973,2023-10-02 17:27:58,Single Espresso,1,3.33,3.33
24974,2023-10-02 17:50:06,Croissant,1,2.88,2.88
24975,2023-10-02 17:50:44,Medium Cappuccino,3,3.65,10.95
24976,2023-10-02 20:48:51,Large Latte,2,5.63,11.26
24977,2023-10-02 21:25:12,Medium Earl Grey,1,2.63,2.63
24978,2023-10-03 04:08:43,Vegan Falafel Wrap,1,4.92,4.92
24979,2023-10-03 05:40:01,Large Green Tea,3,2.94,8.82
24980,2023-10-03 06:46:21,Medium Americano,3,2.55,7.65
24981,2023-10-03 07:18:34,Large Mocha,2,4.78,8.6
24982,2023-10-03 07:30:50,Chicken & Avocado Wrap,1,5.98,5.98
24983,2023-10-03 07:40:37,Medium Latte,4,3.4,13.6
24984,2023-10-03 07:46:48,Large Chai Latte,2,4.7,9.4
24985,2023-10-03 07:57:43,Large Latte,3,4.37,13.11
24986,2023-10-03 08:08:20,Vegan Falafel Wrap,1,5.52,5.52
24987,2023-10-03 08:29:15,Scone,1,2.35,2.35
24988,2023-10-03 08:37:35,Double Espresso,2,3.04,5.47
24989,2023-10-03 08:56:12,Large Cappuccino,1,4.37,3.93
24990,2023-10-03 09:15:23,Scone,2,1.8,3.6
24991,2023-10-03 09:31:11,Small Americano,2,2.48,4.96
24992,2023-10-03 09:32:25,Small Americano,1,2.57,2.57
24993,2023-10-03 09:38:51,Blueberry Muffin,3,3.3,9.9
24994,2023-10-03 09:46:09,Large Earl Grey,1,3.52,3.52
24995,2023-10-03 09:58:22,Large Matcha Latte,2,5.55,11.1
24996,2023-10-03 10:16:45,Medium Berry Blast,1,4.51,4.51
24997,2023-10-03 10:29:42,Medium Matcha Latte,1,4.5,4.5
24998,2023-10-03 10:36:35,Small Green Tea,1,2.28,2.28
24999,2023-10-03 10:41:44,Small Earl Grey,1,2.62,2.62
25000,2023-10-03 10:57:16,Medium Earl Grey,5,2.3,11.5
25001,2023-10-03 11:10:44,Scone,1,1.87,1.87
25002,2023-10-03 11:39:38,Large Latte,1,5.06,5.06
25003,2023-10-03 11:44:30,Large Earl Grey,1,2.62,2.62
25004,2023-10-03 12:03:39,Small Americano,1,2.54,2.29
25005,2023-10-03 12:12:45,Medium Latte,1,3.3,3.3
25006,2023-10-03 12:22:14,Tote Bag,2,14.25,15.459999999999999
25007,2023-10-03 12:33:19,Small Cappuccino,4,3.53,14.12
25008,2023-10-03 13:14:20,Chicken & Avocado Wrap,1,5.93,5.93
25009,2023-10-03 13:35:00,Large Mocha,4,5.62,15.459999999999999
25010,2023-10-03 13:42:27,Medium Latte,1,4.32,4.32
25011,2023-10-03 13:55:12,Chocolate Chip Cookie,1,1.64,1.64
25012,2023-10-03 14:01:57,Large Cappuccino,1,5.06,5.06
25013,2023-10-03 14:11:34,Single Espresso,2,2.9,5.8
25014,2023-10-03 14:29:10,Medium Matcha Latte,3,4.14,12.42
25015,2023-10-03 15:13:40,Medium Americano,1,2.46,2.46
25016,2023-10-03 15:15:36,Single Espresso,1,3.19,3.19
25017,2023-10-03 15:17:33,Large Chai Latte,3,4.56,13.68
25018,2023-10-03 15:19:28,Small Mocha,2,4.37,8.74
25019,2023-10-03 15:32:55,Medium Mocha,3,4.14,12.42
25020,2023-10-03 15:45:32,Double Espresso,1,3.13,3.13
25021,2023-10-03 15:52:39,Medium Mocha,2,3.69,7.38
25022,2023-10-03 16:43:22,Small Latte,2,3.42,6.84
25023,2023-10-03 17:18:17,Double Espresso,2,3.19,6.38
25024,2023-10-03 17:25:50,Medium Mocha,2,5.34,10.68
25025,2023-10-03 17:42:13,Blueberry Muffin,1,2.55,2.55
25026,2023-10-03 18:10:28,Blueberry Muffin,1,2.85,2.85
25027,2023-10-03 19:49:24,Large Matcha Latte,1,4.94,4.94
25028,2023-10-04 04:25:44,Medium Green Tea,1,3.02,3.02
25029,2023-10-04 04:55:18,Medium Earl Grey,3,3.5,9.45
25030,2023-10-04 05:03:07,Large Chai Latte,1,4.12,4.12
25031,2023-10-04 05:21:11,Large Mocha,3,4.42,13.26
25032,2023-10-04 05:55:26,Chicken & Avocado Wrap,1,5.52,5.52
25033,2023-10-04 06:13:17,Large Matcha Latte,1,5.45,5.45
25034,2023-10-04 06:53:15,Double Espresso,1,2.81,2.81
25035,2023-10-04 07:10:51,Chicken & Avocado Wrap,3,5.93,15.459999999999999
25036,2023-10-04 07:12:15,Double Espresso,1,3.09,3.09
25037,2023-10-04 07:13:12,Vegan Falafel Wrap,3,5.64,15.459999999999999
25038,2023-10-04 07:21:16,Medium Mocha,1,3.82,3.82
25039,2023-10-04 08:05:23,Large Cappuccino,4,4.6,15.459999999999999
25040,2023-10-04 08:06:29,Small Earl Grey,2,2.12,3.82
25041,2023-10-04 08:07:47,Vegan Falafel Wrap,2,6.9,13.8
25042,2023-10-04 08:13:25,Large Mocha,2,5.2,10.4
25043,2023-10-04 08:16:44,Single Espresso,1,2.38,2.38
25044,2023-10-04 08:35:26,Scone,4,1.81,7.24
25045,2023-10-04 08:56:44,Small Matcha Latte,1,3.85,3.85
25046,2023-10-04 08:59:09,Large Mocha,1,5.04,5.04
25047,2023-10-04 09:15:21,Small Latte,3,3.53,10.59
